row_no,pl_date,frequency,gl_company_code,gl_account,counter_party_gl_code,intercompany_relationship,regulated_ind,fsa_eligibility_ind,party_id,currency_code,legacy_gl_account_number,base_balance,usd_balance,fx_rate,multiply_divide_ind,original_usd_balance,gl_product,gl_account_description,profit_center,profit_center_desc,legacy_consolidated_10q_level_1,legacy_consolidated_10q_level_2,legacy_consolidated_10q_level_3,legacy_consolidated_10q_level_4,legacy_consolidated_10q_level_5,legacy_consolidated_10q_level_6,legacy_consolidated_10q_level_7,profit_center_level_1,profit_center_level_2,profit_center_level_3,profit_center_level_4,profit_center_level_5,profit_center_level_6,profit_center_level_7
568,2023-01-01,Random_frequency_756,Random_gl_company_code_742,150200,Random_counter_party_gl_code_456,Random_intercompany_relationship_882,Random_regulated_ind_395,Random_fsa_eligibility_ind_793,Random_party_id_893,Random_currency_code_528,Random_legacy_gl_account_number_411,709.71,824.36,709.52,Random_multiply_divide_ind_168,251.05,Random_gl_product_124,Random_gl_account_description_947,Random_profit_center_899,Random_profit_center_desc_833,Random_legacy_consolidated_10q_level_1_84,Random_legacy_consolidated_10q_level_2_54,Random_legacy_consolidated_10q_level_3_789,Random_legacy_consolidated_10q_level_4_705,BLAH1,Random_legacy_consolidated_10q_level_6_367,Random_legacy_consolidated_10q_level_7_643,Random_profit_center_level_1_316,Random_profit_center_level_2_718,Random_profit_center_level_3_435,Random_profit_center_level_4_79,Random_profit_center_level_5_48,Random_profit_center_level_6_425,Random_profit_center_level_7_84
916,2023-02-01,Random_frequency_234,Random_gl_company_code_982,150500,Random_counter_party_gl_code_754,Random_intercompany_relationship_406,Random_regulated_ind_436,Random_fsa_eligibility_ind_150,Random_party_id_595,Random_currency_code_444,Random_legacy_gl_account_number_176,334.17,478.24,412.7,Random_multiply_divide_ind_361,799.54,Random_gl_product_148,Random_gl_account_description_768,Random_profit_center_828,Random_profit_center_desc_642,Random_legacy_consolidated_10q_level_1_984,Random_legacy_consolidated_10q_level_2_245,Random_legacy_consolidated_10q_level_3_992,Random_legacy_consolidated_10q_level_4_601,BLAH1,Random_legacy_consolidated_10q_level_6_694,Random_legacy_consolidated_10q_level_7_241,Random_profit_center_level_1_757,Random_profit_center_level_2_515,Random_profit_center_level_3_59,Random_profit_center_level_4_976,Random_profit_center_level_5_28,Random_profit_center_level_6_495,Random_profit_center_level_7_73
726,2023-02-01,Random_frequency_648,Random_gl_company_code_510,150300,Random_counter_party_gl_code_21,Random_intercompany_relationship_127,Random_regulated_ind_94,Random_fsa_eligibility_ind_866,Random_party_id_81,Random_currency_code_615,Random_legacy_gl_account_number_193,711.42,659.22,120.88,Random_multiply_divide_ind_582,378.03,Random_gl_product_8,Random_gl_account_description_17,Random_profit_center_545,Random_profit_center_desc_63,Random_legacy_consolidated_10q_level_1_973,Random_legacy_consolidated_10q_level_2_604,Random_legacy_consolidated_10q_level_3_938,Random_legacy_consolidated_10q_level_4_723,BLAH4,Random_legacy_consolidated_10q_level_6_968,Random_legacy_consolidated_10q_level_7_403,Random_profit_center_level_1_506,Random_profit_center_level_2_86,Random_profit_center_level_3_768,Random_profit_center_level_4_936,Random_profit_center_level_5_949,Random_profit_center_level_6_752,Random_profit_center_level_7_505
917,2023-02-01,Random_frequency_918,Random_gl_company_code_328,150200,Random_counter_party_gl_code_779,Random_intercompany_relationship_785,Random_regulated_ind_625,Random_fsa_eligibility_ind_299,Random_party_id_130,Random_currency_code_490,Random_legacy_gl_account_number_813,273.97,822.09,303.89,Random_multiply_divide_ind_12,36.34,Random_gl_product_548,Random_gl_account_description_206,Random_profit_center_284,Random_profit_center_desc_5,Random_legacy_consolidated_10q_level_1_361,Random_legacy_consolidated_10q_level_2_968,Random_legacy_consolidated_10q_level_3_470,Random_legacy_consolidated_10q_level_4_365,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_212,Random_legacy_consolidated_10q_level_7_57,Random_profit_center_level_1_250,Random_profit_center_level_2_411,Random_profit_center_level_3_256,Random_profit_center_level_4_526,Random_profit_center_level_5_433,Random_profit_center_level_6_367,Random_profit_center_level_7_239
847,2023-02-01,Random_frequency_32,Random_gl_company_code_742,150500,Random_counter_party_gl_code_193,Random_intercompany_relationship_192,Random_regulated_ind_726,Random_fsa_eligibility_ind_64,Random_party_id_109,Random_currency_code_939,Random_legacy_gl_account_number_292,321.93,170.59,800.68,Random_multiply_divide_ind_178,747.91,Random_gl_product_354,Random_gl_account_description_505,Random_profit_center_408,Random_profit_center_desc_770,Random_legacy_consolidated_10q_level_1_725,Random_legacy_consolidated_10q_level_2_665,Random_legacy_consolidated_10q_level_3_773,Random_legacy_consolidated_10q_level_4_550,BLAH3,Random_legacy_consolidated_10q_level_6_925,Random_legacy_consolidated_10q_level_7_770,Random_profit_center_level_1_447,Random_profit_center_level_2_971,Random_profit_center_level_3_925,Random_profit_center_level_4_816,Random_profit_center_level_5_718,Random_profit_center_level_6_530,Random_profit_center_level_7_698
306,2023-01-01,Random_frequency_434,Random_gl_company_code_908,150300,Random_counter_party_gl_code_448,Random_intercompany_relationship_327,Random_regulated_ind_530,Random_fsa_eligibility_ind_898,Random_party_id_474,Random_currency_code_69,Random_legacy_gl_account_number_979,226.14,543.39,242.5,Random_multiply_divide_ind_764,93.75,Random_gl_product_213,Random_gl_account_description_747,Random_profit_center_86,Random_profit_center_desc_250,Random_legacy_consolidated_10q_level_1_905,Random_legacy_consolidated_10q_level_2_363,Random_legacy_consolidated_10q_level_3_417,Random_legacy_consolidated_10q_level_4_388,BLAH2,Random_legacy_consolidated_10q_level_6_370,Random_legacy_consolidated_10q_level_7_59,Random_profit_center_level_1_766,Random_profit_center_level_2_959,Random_profit_center_level_3_888,Random_profit_center_level_4_990,Random_profit_center_level_5_553,Random_profit_center_level_6_201,Random_profit_center_level_7_969
930,2023-01-01,Random_frequency_369,Random_gl_company_code_388,150500,Random_counter_party_gl_code_297,Random_intercompany_relationship_964,Random_regulated_ind_822,Random_fsa_eligibility_ind_934,Random_party_id_623,Random_currency_code_878,Random_legacy_gl_account_number_787,852.11,90.81,784.03,Random_multiply_divide_ind_603,344.57,Random_gl_product_284,Random_gl_account_description_982,Random_profit_center_349,Random_profit_center_desc_507,Random_legacy_consolidated_10q_level_1_370,Random_legacy_consolidated_10q_level_2_445,Random_legacy_consolidated_10q_level_3_930,Random_legacy_consolidated_10q_level_4_305,BLAH2,Random_legacy_consolidated_10q_level_6_273,Random_legacy_consolidated_10q_level_7_410,Random_profit_center_level_1_72,Random_profit_center_level_2_326,Random_profit_center_level_3_608,Random_profit_center_level_4_441,Random_profit_center_level_5_18,Random_profit_center_level_6_838,Random_profit_center_level_7_719
161,2023-01-01,Random_frequency_421,Random_gl_company_code_42,150300,Random_counter_party_gl_code_612,Random_intercompany_relationship_473,Random_regulated_ind_827,Random_fsa_eligibility_ind_216,Random_party_id_987,Random_currency_code_4,Random_legacy_gl_account_number_365,183.97,345.8,607.52,Random_multiply_divide_ind_321,770.17,Random_gl_product_218,Random_gl_account_description_480,Random_profit_center_869,Random_profit_center_desc_768,Random_legacy_consolidated_10q_level_1_984,Random_legacy_consolidated_10q_level_2_215,Random_legacy_consolidated_10q_level_3_279,Random_legacy_consolidated_10q_level_4_612,BLAH3,Random_legacy_consolidated_10q_level_6_747,Random_legacy_consolidated_10q_level_7_632,Random_profit_center_level_1_605,Random_profit_center_level_2_216,Random_profit_center_level_3_691,Random_profit_center_level_4_129,Random_profit_center_level_5_413,Random_profit_center_level_6_513,Random_profit_center_level_7_870
389,2023-01-01,Random_frequency_114,Random_gl_company_code_269,150200,Random_counter_party_gl_code_873,Random_intercompany_relationship_722,Random_regulated_ind_564,Random_fsa_eligibility_ind_439,Random_party_id_740,Random_currency_code_441,Random_legacy_gl_account_number_828,646.54,610.14,5.47,Random_multiply_divide_ind_80,228.36,Random_gl_product_498,Random_gl_account_description_474,Random_profit_center_980,Random_profit_center_desc_661,Random_legacy_consolidated_10q_level_1_84,Random_legacy_consolidated_10q_level_2_701,Random_legacy_consolidated_10q_level_3_892,Random_legacy_consolidated_10q_level_4_698,BLAH4,Random_legacy_consolidated_10q_level_6_614,Random_legacy_consolidated_10q_level_7_737,Random_profit_center_level_1_378,Random_profit_center_level_2_833,Random_profit_center_level_3_165,Random_profit_center_level_4_915,Random_profit_center_level_5_54,Random_profit_center_level_6_511,Random_profit_center_level_7_843
778,2023-01-01,Random_frequency_784,Random_gl_company_code_501,150500,Random_counter_party_gl_code_197,Random_intercompany_relationship_328,Random_regulated_ind_817,Random_fsa_eligibility_ind_93,Random_party_id_560,Random_currency_code_663,Random_legacy_gl_account_number_79,634.16,853.71,660.57,Random_multiply_divide_ind_299,313.52,Random_gl_product_683,Random_gl_account_description_457,Random_profit_center_359,Random_profit_center_desc_707,Random_legacy_consolidated_10q_level_1_439,Random_legacy_consolidated_10q_level_2_689,Random_legacy_consolidated_10q_level_3_73,Random_legacy_consolidated_10q_level_4_513,BLAH4,Random_legacy_consolidated_10q_level_6_239,Random_legacy_consolidated_10q_level_7_438,Random_profit_center_level_1_240,Random_profit_center_level_2_531,Random_profit_center_level_3_739,Random_profit_center_level_4_223,Random_profit_center_level_5_474,Random_profit_center_level_6_311,Random_profit_center_level_7_326
724,2023-02-01,Random_frequency_633,Random_gl_company_code_33,150100,Random_counter_party_gl_code_40,Random_intercompany_relationship_568,Random_regulated_ind_786,Random_fsa_eligibility_ind_451,Random_party_id_459,Random_currency_code_762,Random_legacy_gl_account_number_481,552.11,751.55,623.33,Random_multiply_divide_ind_692,292.64,Random_gl_product_761,Random_gl_account_description_885,Random_profit_center_855,Random_profit_center_desc_552,Random_legacy_consolidated_10q_level_1_946,Random_legacy_consolidated_10q_level_2_931,Random_legacy_consolidated_10q_level_3_956,Random_legacy_consolidated_10q_level_4_870,BLAH4,Random_legacy_consolidated_10q_level_6_773,Random_legacy_consolidated_10q_level_7_139,Random_profit_center_level_1_764,Random_profit_center_level_2_678,Random_profit_center_level_3_719,Random_profit_center_level_4_231,Random_profit_center_level_5_994,Random_profit_center_level_6_430,Random_profit_center_level_7_989
897,2023-02-01,Random_frequency_353,Random_gl_company_code_808,150400,Random_counter_party_gl_code_410,Random_intercompany_relationship_856,Random_regulated_ind_660,Random_fsa_eligibility_ind_570,Random_party_id_841,Random_currency_code_234,Random_legacy_gl_account_number_422,813.69,941.66,403.43,Random_multiply_divide_ind_803,718.41,Random_gl_product_682,Random_gl_account_description_455,Random_profit_center_633,Random_profit_center_desc_785,Random_legacy_consolidated_10q_level_1_353,Random_legacy_consolidated_10q_level_2_774,Random_legacy_consolidated_10q_level_3_998,Random_legacy_consolidated_10q_level_4_443,BLAH1,Random_legacy_consolidated_10q_level_6_169,Random_legacy_consolidated_10q_level_7_894,Random_profit_center_level_1_140,Random_profit_center_level_2_320,Random_profit_center_level_3_571,Random_profit_center_level_4_852,Random_profit_center_level_5_781,Random_profit_center_level_6_174,Random_profit_center_level_7_286
100,2023-01-01,Random_frequency_446,Random_gl_company_code_868,150400,Random_counter_party_gl_code_616,Random_intercompany_relationship_142,Random_regulated_ind_68,Random_fsa_eligibility_ind_103,Random_party_id_403,Random_currency_code_961,Random_legacy_gl_account_number_507,432.86,814.5,319.83,Random_multiply_divide_ind_501,102.07,Random_gl_product_275,Random_gl_account_description_591,Random_profit_center_235,Random_profit_center_desc_358,Random_legacy_consolidated_10q_level_1_908,Random_legacy_consolidated_10q_level_2_47,Random_legacy_consolidated_10q_level_3_689,Random_legacy_consolidated_10q_level_4_529,BLAH4,Random_legacy_consolidated_10q_level_6_406,Random_legacy_consolidated_10q_level_7_526,Random_profit_center_level_1_525,Random_profit_center_level_2_662,Random_profit_center_level_3_264,Random_profit_center_level_4_1,Random_profit_center_level_5_370,Random_profit_center_level_6_246,Random_profit_center_level_7_652
543,2023-01-01,Random_frequency_765,Random_gl_company_code_527,150400,Random_counter_party_gl_code_672,Random_intercompany_relationship_463,Random_regulated_ind_722,Random_fsa_eligibility_ind_307,Random_party_id_514,Random_currency_code_889,Random_legacy_gl_account_number_674,386.62,277.22,448.46,Random_multiply_divide_ind_307,509.3,Random_gl_product_30,Random_gl_account_description_575,Random_profit_center_97,Random_profit_center_desc_912,Random_legacy_consolidated_10q_level_1_921,Random_legacy_consolidated_10q_level_2_165,Random_legacy_consolidated_10q_level_3_489,Random_legacy_consolidated_10q_level_4_973,BLAH2,Random_legacy_consolidated_10q_level_6_936,Random_legacy_consolidated_10q_level_7_875,Random_profit_center_level_1_100,Random_profit_center_level_2_205,Random_profit_center_level_3_41,Random_profit_center_level_4_374,Random_profit_center_level_5_302,Random_profit_center_level_6_8,Random_profit_center_level_7_473
729,2023-01-01,Random_frequency_16,Random_gl_company_code_415,150300,Random_counter_party_gl_code_261,Random_intercompany_relationship_60,Random_regulated_ind_55,Random_fsa_eligibility_ind_48,Random_party_id_551,Random_currency_code_330,Random_legacy_gl_account_number_709,199.82,259.65,509.01,Random_multiply_divide_ind_511,192.85,Random_gl_product_812,Random_gl_account_description_940,Random_profit_center_200,Random_profit_center_desc_781,Random_legacy_consolidated_10q_level_1_260,Random_legacy_consolidated_10q_level_2_679,Random_legacy_consolidated_10q_level_3_828,Random_legacy_consolidated_10q_level_4_893,BLAH1,Random_legacy_consolidated_10q_level_6_537,Random_legacy_consolidated_10q_level_7_591,Random_profit_center_level_1_681,Random_profit_center_level_2_662,Random_profit_center_level_3_680,Random_profit_center_level_4_455,Random_profit_center_level_5_618,Random_profit_center_level_6_847,Random_profit_center_level_7_918
521,2023-01-01,Random_frequency_583,Random_gl_company_code_858,150500,Random_counter_party_gl_code_685,Random_intercompany_relationship_619,Random_regulated_ind_238,Random_fsa_eligibility_ind_677,Random_party_id_37,Random_currency_code_525,Random_legacy_gl_account_number_329,738.03,595.84,682.81,Random_multiply_divide_ind_265,346.38,Random_gl_product_710,Random_gl_account_description_955,Random_profit_center_104,Random_profit_center_desc_692,Random_legacy_consolidated_10q_level_1_349,Random_legacy_consolidated_10q_level_2_801,Random_legacy_consolidated_10q_level_3_88,Random_legacy_consolidated_10q_level_4_745,BLAH2,Random_legacy_consolidated_10q_level_6_246,Random_legacy_consolidated_10q_level_7_331,Random_profit_center_level_1_326,Random_profit_center_level_2_274,Random_profit_center_level_3_216,Random_profit_center_level_4_503,Random_profit_center_level_5_295,Random_profit_center_level_6_284,Random_profit_center_level_7_810
173,2023-01-01,Random_frequency_651,Random_gl_company_code_520,150500,Random_counter_party_gl_code_994,Random_intercompany_relationship_776,Random_regulated_ind_65,Random_fsa_eligibility_ind_663,Random_party_id_860,Random_currency_code_876,Random_legacy_gl_account_number_494,692.72,819.67,176.2,Random_multiply_divide_ind_190,37.77,Random_gl_product_749,Random_gl_account_description_205,Random_profit_center_44,Random_profit_center_desc_402,Random_legacy_consolidated_10q_level_1_974,Random_legacy_consolidated_10q_level_2_43,Random_legacy_consolidated_10q_level_3_179,Random_legacy_consolidated_10q_level_4_460,BLAH2,Random_legacy_consolidated_10q_level_6_188,Random_legacy_consolidated_10q_level_7_429,Random_profit_center_level_1_32,Random_profit_center_level_2_508,Random_profit_center_level_3_926,Random_profit_center_level_4_677,Random_profit_center_level_5_665,Random_profit_center_level_6_795,Random_profit_center_level_7_509
